time,v(Vout),v(V1)
3.95325E-06,0.501511505,0.5
3.95335E-06,0.501511489,0.5
3.95345E-06,0.501511473,0.5
3.95355E-06,0.501511458,0.5
3.95365E-06,0.501511442,0.5
3.95375E-06,0.501511426,0.5
3.95385E-06,0.501511411,0.5
3.95395E-06,0.501511395,0.5
3.95405E-06,0.501511379,0.5
3.95415E-06,0.501511363,0.5
3.95425E-06,0.501511348,0.5
3.95435E-06,0.501511332,0.5
3.95445E-06,0.501511316,0.5
3.95455E-06,0.501511301,0.5
3.95465E-06,0.501511285,0.5
3.95475E-06,0.501511269,0.5
3.95485E-06,0.501511254,0.5
3.95495E-06,0.501511238,0.5
3.95505E-06,0.501511222,0.5
3.95515E-06,0.501511207,0.5
3.95525E-06,0.501511191,0.5
3.95535E-06,0.501511175,0.5
3.95545E-06,0.50151116,0.5
3.95555E-06,0.501511144,0.5
3.95565E-06,0.501511129,0.5
3.95575E-06,0.501511113,0.5
3.95585E-06,0.501511097,0.5
3.95595E-06,0.501511082,0.5
3.95605E-06,0.501511066,0.5
3.95615E-06,0.501511051,0.5
3.95625E-06,0.501511035,0.5
3.95635E-06,0.501511019,0.5
3.95645E-06,0.501511004,0.5
3.95655E-06,0.501510988,0.5
3.95665E-06,0.501510973,0.5
3.95675E-06,0.501510957,0.5
3.95685E-06,0.501510942,0.5
3.95695E-06,0.501510926,0.5
3.95705E-06,0.50151091,0.5
3.95715E-06,0.501510895,0.5
3.95725E-06,0.501510879,0.5
3.95735E-06,0.501510864,0.5
3.95745E-06,0.501510848,0.5
3.95755E-06,0.501510833,0.5
3.95765E-06,0.501510817,0.5
3.95775E-06,0.501510802,0.5
3.95785E-06,0.501510786,0.5
3.95795E-06,0.501510771,0.5
3.95805E-06,0.501510755,0.5
3.95815E-06,0.50151074,0.5
3.95825E-06,0.501510724,0.5
3.95835E-06,0.501510709,0.5
3.95845E-06,0.501510693,0.5
3.95855E-06,0.501510678,0.5
3.95865E-06,0.501510662,0.5
3.95875E-06,0.501510647,0.5
3.95885E-06,0.501510631,0.5
3.95895E-06,0.501510616,0.5
3.95905E-06,0.5015106,0.5
3.95915E-06,0.501510585,0.5
3.95925E-06,0.50151057,0.5
3.95935E-06,0.501510554,0.5
3.95945E-06,0.501510539,0.5
3.95955E-06,0.501510523,0.5
3.95965E-06,0.501510508,0.5
3.95975E-06,0.501510492,0.5
3.95985E-06,0.501510477,0.5
3.95995E-06,0.501510462,0.5
3.96005E-06,0.501510446,0.5
3.96015E-06,0.501510431,0.5
3.96025E-06,0.501510415,0.5
3.96035E-06,0.5015104,0.5
3.96045E-06,0.501510385,0.5
3.96055E-06,0.501510369,0.5
3.96065E-06,0.501510354,0.5
3.96075E-06,0.501510338,0.5
3.96085E-06,0.501510323,0.5
3.96095E-06,0.501510308,0.5
3.96105E-06,0.501510292,0.5
3.96115E-06,0.501510277,0.5
3.96125E-06,0.501510262,0.5
3.96135E-06,0.501510246,0.5
3.96145E-06,0.501510231,0.5
3.96155E-06,0.501510216,0.5
3.96165E-06,0.5015102,0.5
3.96175E-06,0.501510185,0.5
3.96185E-06,0.50151017,0.5
3.96195E-06,0.501510154,0.5
3.96205E-06,0.501510139,0.5
3.96215E-06,0.501510124,0.5
3.96225E-06,0.501510108,0.5
3.96235E-06,0.501510093,0.5
3.96245E-06,0.501510078,0.5
3.96255E-06,0.501510063,0.5
3.96265E-06,0.501510047,0.5
3.96275E-06,0.501510032,0.5
3.96285E-06,0.501510017,0.5
3.96295E-06,0.501510001,0.5
3.96305E-06,0.501509986,0.5
3.96315E-06,0.501509971,0.5
3.96325E-06,0.501509956,0.5
3.96335E-06,0.50150994,0.5
3.96345E-06,0.501509925,0.5
3.96355E-06,0.50150991,0.5
3.96365E-06,0.501509895,0.5
3.96375E-06,0.50150988,0.5
3.96385E-06,0.501509864,0.5
3.96395E-06,0.501509849,0.5
3.96405E-06,0.501509834,0.5
3.96415E-06,0.501509819,0.5
3.96425E-06,0.501509803,0.5
3.96435E-06,0.501509788,0.5
3.96445E-06,0.501509773,0.5
3.96455E-06,0.501509758,0.5
3.96465E-06,0.501509743,0.5
3.96475E-06,0.501509728,0.5
3.96485E-06,0.501509712,0.5
3.96495E-06,0.501509697,0.5
3.96505E-06,0.501509682,0.5
3.96515E-06,0.501509667,0.5
3.96525E-06,0.501509652,0.5
3.96535E-06,0.501509637,0.5
3.96545E-06,0.501509621,0.5
3.96555E-06,0.501509606,0.5
3.96565E-06,0.501509591,0.5
3.96575E-06,0.501509576,0.5
3.96585E-06,0.501509561,0.5
3.96595E-06,0.501509546,0.5
3.96605E-06,0.501509531,0.5
3.96615E-06,0.501509515,0.5
3.96625E-06,0.5015095,0.5
3.96635E-06,0.501509485,0.5
3.96645E-06,0.50150947,0.5
3.96655E-06,0.501509455,0.5
3.96665E-06,0.50150944,0.5
3.96675E-06,0.501509425,0.5
3.96685E-06,0.50150941,0.5
3.96695E-06,0.501509395,0.5
3.96705E-06,0.50150938,0.5
3.96715E-06,0.501509365,0.5
3.96725E-06,0.50150935,0.5
3.96735E-06,0.501509334,0.5
3.96745E-06,0.501509319,0.5
3.96755E-06,0.501509304,0.5
3.96765E-06,0.501509289,0.5
3.96775E-06,0.501509274,0.5
3.96785E-06,0.501509259,0.5
3.96795E-06,0.501509244,0.5
3.96805E-06,0.501509229,0.5
3.96815E-06,0.501509214,0.5
3.96825E-06,0.501509199,0.5
3.96835E-06,0.501509184,0.5
3.96845E-06,0.501509169,0.5
3.96855E-06,0.501509154,0.5
3.96865E-06,0.501509139,0.5
3.96875E-06,0.501509124,0.5
3.96885E-06,0.501509109,0.5
3.96895E-06,0.501509094,0.5
3.96905E-06,0.501509079,0.5
3.96915E-06,0.501509064,0.5
3.96925E-06,0.501509049,0.5
3.96935E-06,0.501509034,0.5
3.96945E-06,0.501509019,0.5
3.96955E-06,0.501509004,0.5
3.96965E-06,0.501508989,0.5
3.96975E-06,0.501508974,0.5
3.96985E-06,0.50150896,0.5
3.96995E-06,0.501508945,0.5
3.97005E-06,0.50150893,0.5
3.97015E-06,0.501508915,0.5
3.97025E-06,0.5015089,0.5
3.97035E-06,0.501508885,0.5
3.97045E-06,0.50150887,0.5
3.97055E-06,0.501508855,0.5
3.97065E-06,0.50150884,0.5
3.97075E-06,0.501508825,0.5
3.97085E-06,0.50150881,0.5
3.97095E-06,0.501508796,0.5
3.97105E-06,0.501508781,0.5
3.97115E-06,0.501508766,0.5
3.97125E-06,0.501508751,0.5
3.97135E-06,0.501508736,0.5
3.97145E-06,0.501508721,0.5
3.97155E-06,0.501508706,0.5
3.97165E-06,0.501508691,0.5
3.97175E-06,0.501508677,0.5
3.97185E-06,0.501508662,0.5
3.97195E-06,0.501508647,0.5
3.97205E-06,0.501508632,0.5
3.97215E-06,0.501508617,0.5
3.97225E-06,0.501508602,0.5
3.97235E-06,0.501508588,0.5
3.97245E-06,0.501508573,0.5
3.97255E-06,0.501508558,0.5
3.97265E-06,0.501508543,0.5
3.97275E-06,0.501508528,0.5
3.97285E-06,0.501508514,0.5
3.97295E-06,0.501508499,0.5
3.97305E-06,0.501508484,0.5
3.97315E-06,0.501508469,0.5
3.97325E-06,0.501508454,0.5
3.97335E-06,0.50150844,0.5
3.97345E-06,0.501508425,0.5
3.97355E-06,0.50150841,0.5
3.97365E-06,0.501508395,0.5
3.97375E-06,0.501508381,0.5
3.97385E-06,0.501508366,0.5
3.97395E-06,0.501508351,0.5
3.97405E-06,0.501508336,0.5
3.97415E-06,0.501508322,0.5
3.97425E-06,0.501508307,0.5
3.97435E-06,0.501508292,0.5
3.97445E-06,0.501508277,0.5
3.97455E-06,0.501508263,0.5
3.97465E-06,0.501508248,0.5
3.97475E-06,0.501508233,0.5
3.97485E-06,0.501508218,0.5
3.97495E-06,0.501508204,0.5
3.97505E-06,0.501508189,0.5
3.97515E-06,0.501508174,0.5
3.97525E-06,0.50150816,0.5
3.97535E-06,0.501508145,0.5
3.97545E-06,0.50150813,0.5
3.97555E-06,0.501508116,0.5
3.97565E-06,0.501508101,0.5
3.97575E-06,0.501508086,0.5
3.97585E-06,0.501508072,0.5
3.97595E-06,0.501508057,0.5
3.97605E-06,0.501508042,0.5
3.97615E-06,0.501508028,0.5
3.97625E-06,0.501508013,0.5
3.97635E-06,0.501507998,0.5
3.97645E-06,0.501507984,0.5
3.97655E-06,0.501507969,0.5
3.97665E-06,0.501507955,0.5
3.97675E-06,0.50150794,0.5
3.97685E-06,0.501507925,0.5
3.97695E-06,0.501507911,0.5
3.97705E-06,0.501507896,0.5
3.97715E-06,0.501507881,0.5
3.97725E-06,0.501507867,0.5
3.97735E-06,0.501507852,0.5
3.97745E-06,0.501507838,0.5
3.97755E-06,0.501507823,0.5
3.97765E-06,0.501507809,0.5
3.97775E-06,0.501507794,0.5
3.97785E-06,0.501507779,0.5
3.97795E-06,0.501507765,0.5
3.97805E-06,0.50150775,0.5
3.97815E-06,0.501507736,0.5
3.97825E-06,0.501507721,0.5
3.97835E-06,0.501507707,0.5
3.97845E-06,0.501507692,0.5
3.97855E-06,0.501507678,0.5
3.97865E-06,0.501507663,0.5
3.97875E-06,0.501507648,0.5
3.97885E-06,0.501507634,0.5
3.97895E-06,0.501507619,0.5
3.97905E-06,0.501507605,0.5
3.97915E-06,0.50150759,0.5
3.97925E-06,0.501507576,0.5
3.97935E-06,0.501507561,0.5
3.97945E-06,0.501507547,0.5
3.97955E-06,0.501507532,0.5
3.97965E-06,0.501507518,0.5
3.97975E-06,0.501507503,0.5
3.97985E-06,0.501507489,0.5
3.97995E-06,0.501507474,0.5
3.98005E-06,0.50150746,0.5
3.98015E-06,0.501507446,0.5
3.98025E-06,0.501507431,0.5
3.98035E-06,0.501507417,0.5
3.98045E-06,0.501507402,0.5
3.98055E-06,0.501507388,0.5
3.98065E-06,0.501507373,0.5
3.98075E-06,0.501507359,0.5
3.98085E-06,0.501507344,0.5
3.98095E-06,0.50150733,0.5
3.98105E-06,0.501507316,0.5
3.98115E-06,0.501507301,0.5
3.98125E-06,0.501507287,0.5
3.98135E-06,0.501507272,0.5
3.98145E-06,0.501507258,0.5
3.98155E-06,0.501507243,0.5
3.98165E-06,0.501507229,0.5
3.98175E-06,0.501507215,0.5
3.98185E-06,0.5015072,0.5
3.98195E-06,0.501507186,0.5
3.98205E-06,0.501507172,0.5
3.98215E-06,0.501507157,0.5
3.98225E-06,0.501507143,0.5
3.98235E-06,0.501507128,0.5
3.98245E-06,0.501507114,0.5
3.98255E-06,0.5015071,0.5
3.98265E-06,0.501507085,0.5
3.98275E-06,0.501507071,0.5
3.98285E-06,0.501507057,0.5
3.98295E-06,0.501507042,0.5
3.98305E-06,0.501507028,0.5
3.98315E-06,0.501507014,0.5
3.98325E-06,0.501506999,0.5
3.98335E-06,0.501506985,0.5
3.98345E-06,0.501506971,0.5
3.98355E-06,0.501506956,0.5
3.98365E-06,0.501506942,0.5
3.98375E-06,0.501506928,0.5
3.98385E-06,0.501506913,0.5
3.98395E-06,0.501506899,0.5
3.98405E-06,0.501506885,0.5
3.98415E-06,0.501506871,0.5
3.98425E-06,0.501506856,0.5
3.98435E-06,0.501506842,0.5
3.98445E-06,0.501506828,0.5
3.98455E-06,0.501506813,0.5
3.98465E-06,0.501506799,0.5
3.98475E-06,0.501506785,0.5
3.98485E-06,0.501506771,0.5
3.98495E-06,0.501506756,0.5
3.98505E-06,0.501506742,0.5
3.98515E-06,0.501506728,0.5
3.98525E-06,0.501506714,0.5
3.98535E-06,0.5015067,0.5
3.98545E-06,0.501506685,0.5
3.98555E-06,0.501506671,0.5
3.98565E-06,0.501506657,0.5
3.98575E-06,0.501506643,0.5
3.98585E-06,0.501506628,0.5
3.98595E-06,0.501506614,0.5
3.98605E-06,0.5015066,0.5
3.98615E-06,0.501506586,0.5
3.98625E-06,0.501506572,0.5
3.98635E-06,0.501506557,0.5
3.98645E-06,0.501506543,0.5
3.98655E-06,0.501506529,0.5
3.98665E-06,0.501506515,0.5
3.98675E-06,0.501506501,0.5
3.98685E-06,0.501506487,0.5
3.98695E-06,0.501506472,0.5
3.98705E-06,0.501506458,0.5
3.98715E-06,0.501506444,0.5
3.98725E-06,0.50150643,0.5
3.98735E-06,0.501506416,0.5
3.98745E-06,0.501506402,0.5
3.98755E-06,0.501506388,0.5
3.98765E-06,0.501506373,0.5
3.98775E-06,0.501506359,0.5
3.98785E-06,0.501506345,0.5
3.98795E-06,0.501506331,0.5
3.98805E-06,0.501506317,0.5
3.98815E-06,0.501506303,0.5
3.98825E-06,0.501506289,0.5
3.98835E-06,0.501506275,0.5
3.98845E-06,0.501506261,0.5
3.98855E-06,0.501506246,0.5
3.98865E-06,0.501506232,0.5
3.98875E-06,0.501506218,0.5
3.98885E-06,0.501506204,0.5
3.98895E-06,0.50150619,0.5
3.98905E-06,0.501506176,0.5
3.98915E-06,0.501506162,0.5
3.98925E-06,0.501506148,0.5
3.98935E-06,0.501506134,0.5
3.98945E-06,0.50150612,0.5
3.98955E-06,0.501506106,0.5
3.98965E-06,0.501506092,0.5
3.98975E-06,0.501506078,0.5
3.98985E-06,0.501506064,0.5
3.98995E-06,0.50150605,0.5
3.99005E-06,0.501506036,0.5
3.99015E-06,0.501506022,0.5
3.99025E-06,0.501506008,0.5
3.99035E-06,0.501505994,0.5
3.99045E-06,0.50150598,0.5
3.99055E-06,0.501505966,0.5
3.99065E-06,0.501505952,0.5
3.99075E-06,0.501505938,0.5
3.99085E-06,0.501505924,0.5
3.99095E-06,0.50150591,0.5
3.99105E-06,0.501505896,0.5
3.99115E-06,0.501505882,0.5
3.99125E-06,0.501505868,0.5
3.99135E-06,0.501505854,0.5
3.99145E-06,0.50150584,0.5
3.99155E-06,0.501505826,0.5
3.99165E-06,0.501505812,0.5
3.99175E-06,0.501505798,0.5
3.99185E-06,0.501505784,0.5
3.99195E-06,0.50150577,0.5
3.99205E-06,0.501505756,0.5
3.99215E-06,0.501505742,0.5
3.99225E-06,0.501505728,0.5
3.99235E-06,0.501505714,0.5
3.99245E-06,0.5015057,0.5
3.99255E-06,0.501505686,0.5
3.99265E-06,0.501505673,0.5
3.99275E-06,0.501505659,0.5
3.99285E-06,0.501505645,0.5
3.99295E-06,0.501505631,0.5
3.99305E-06,0.501505617,0.5
3.99315E-06,0.501505603,0.5
3.99325E-06,0.501505589,0.5
3.99335E-06,0.501505575,0.5
3.99345E-06,0.501505561,0.5
3.99355E-06,0.501505548,0.5
3.99365E-06,0.501505534,0.5
3.99375E-06,0.50150552,0.5
3.99385E-06,0.501505506,0.5
3.99395E-06,0.501505492,0.5
3.99405E-06,0.501505478,0.5
3.99415E-06,0.501505464,0.5
3.99425E-06,0.501505451,0.5
3.99435E-06,0.501505437,0.5
3.99445E-06,0.501505423,0.5
3.99455E-06,0.501505409,0.5
3.99465E-06,0.501505395,0.5
3.99475E-06,0.501505381,0.5
3.99485E-06,0.501505368,0.5
3.99495E-06,0.501505354,0.5
3.99505E-06,0.50150534,0.5
3.99515E-06,0.501505326,0.5
3.99525E-06,0.501505312,0.5
3.99535E-06,0.501505299,0.5
3.99545E-06,0.501505285,0.5
3.99555E-06,0.501505271,0.5
3.99565E-06,0.501505257,0.5
3.99575E-06,0.501505243,0.5
3.99585E-06,0.50150523,0.5
3.99595E-06,0.501505216,0.5
3.99605E-06,0.501505202,0.5
3.99615E-06,0.501505188,0.5
3.99625E-06,0.501505175,0.5
3.99635E-06,0.501505161,0.5
3.99645E-06,0.501505147,0.5
3.99655E-06,0.501505133,0.5
3.99665E-06,0.50150512,0.5
3.99675E-06,0.501505106,0.5
3.99685E-06,0.501505092,0.5
3.99695E-06,0.501505078,0.5
3.99705E-06,0.501505065,0.5
3.99715E-06,0.501505051,0.5
3.99725E-06,0.501505037,0.5
3.99735E-06,0.501505024,0.5
3.99745E-06,0.50150501,0.5
3.99755E-06,0.501504996,0.5
3.99765E-06,0.501504983,0.5
3.99775E-06,0.501504969,0.5
3.99785E-06,0.501504955,0.5
3.99795E-06,0.501504941,0.5
3.99805E-06,0.501504928,0.5
3.99815E-06,0.501504914,0.5
3.99825E-06,0.5015049,0.5
3.99835E-06,0.501504887,0.5
3.99845E-06,0.501504873,0.5
3.99855E-06,0.501504859,0.5
3.99865E-06,0.501504846,0.5
3.99875E-06,0.501504832,0.5
3.99885E-06,0.501504819,0.5
3.99895E-06,0.501504805,0.5
3.99905E-06,0.501504791,0.5
3.99915E-06,0.501504778,0.5
3.99925E-06,0.501504764,0.5
3.99935E-06,0.50150475,0.5
3.99945E-06,0.501504737,0.5
3.99955E-06,0.501504723,0.5
3.99965E-06,0.50150471,0.5
3.99975E-06,0.501504696,0.5
3.99985E-06,0.501504682,0.5
3.99995E-06,0.501504669,0.5
4.00005E-06,0.501504655,0.5
4.00015E-06,0.501504642,0.5
4.00025E-06,0.501504628,0.5
4.00035E-06,0.501504614,0.5
4.00045E-06,0.501504601,0.5
4.00055E-06,0.501504587,0.5
4.00065E-06,0.501504574,0.5
4.00075E-06,0.50150456,0.5
4.00085E-06,0.501504547,0.5
4.00095E-06,0.501504533,0.5
4.00105E-06,0.501504519,0.5
4.00115E-06,0.501504506,0.5
4.00125E-06,0.501504492,0.5
4.00135E-06,0.501504479,0.5
4.00145E-06,0.501504465,0.5
4.00155E-06,0.501504452,0.5
4.00165E-06,0.501504438,0.5
4.00175E-06,0.501504425,0.5
4.00185E-06,0.501504411,0.5
4.00195E-06,0.501504398,0.5
4.00205E-06,0.501504384,0.5
4.00215E-06,0.501504371,0.5
4.00225E-06,0.501504357,0.5
4.00235E-06,0.501504344,0.5
4.00245E-06,0.50150433,0.5
4.00255E-06,0.501504317,0.5
4.00265E-06,0.501504303,0.5
4.00275E-06,0.50150429,0.5
4.00285E-06,0.501504276,0.5
4.00295E-06,0.501504263,0.5
4.00305E-06,0.501504249,0.5
4.00315E-06,0.501504236,0.5
4.00325E-06,0.501504222,0.5
4.00335E-06,0.501504209,0.5
4.00345E-06,0.501504196,0.5
4.00355E-06,0.501504182,0.5
4.00365E-06,0.501504169,0.5
4.00375E-06,0.501504155,0.5
4.00385E-06,0.501504142,0.5
4.00395E-06,0.501504128,0.5
4.00405E-06,0.501504115,0.5
4.00415E-06,0.501504102,0.5
4.00425E-06,0.501504088,0.5
4.00435E-06,0.501504075,0.5
4.00445E-06,0.501504061,0.5
4.00455E-06,0.501504048,0.5
4.00465E-06,0.501504035,0.5
4.00475E-06,0.501504021,0.5
4.00485E-06,0.501504008,0.5
4.00495E-06,0.501503994,0.5
4.00505E-06,0.501503981,0.5
4.00515E-06,0.501503968,0.5
4.00525E-06,0.501503954,0.5
4.00535E-06,0.501503941,0.5
4.00545E-06,0.501503927,0.5
4.00555E-06,0.501503914,0.5
4.00565E-06,0.501503901,0.5
4.00575E-06,0.501503887,0.5
4.00585E-06,0.501503874,0.5
4.00595E-06,0.501503861,0.5
4.00605E-06,0.501503847,0.5
4.00615E-06,0.501503834,0.5
4.00625E-06,0.501503821,0.5
4.00635E-06,0.501503807,0.5
4.00645E-06,0.501503794,0.5
4.00655E-06,0.501503781,0.5
4.00665E-06,0.501503767,0.5
4.00675E-06,0.501503754,0.5
4.00685E-06,0.501503741,0.5
4.00695E-06,0.501503728,0.5
4.00705E-06,0.501503714,0.5
4.00715E-06,0.501503701,0.5
4.00725E-06,0.501503688,0.5
4.00735E-06,0.501503674,0.5
4.00745E-06,0.501503661,0.5
4.00755E-06,0.501503648,0.5
4.00765E-06,0.501503635,0.5
4.00775E-06,0.501503621,0.5
4.00785E-06,0.501503608,0.5
4.00795E-06,0.501503595,0.5
4.00805E-06,0.501503581,0.5
4.00815E-06,0.501503568,0.5
4.00825E-06,0.501503555,0.5
4.00835E-06,0.501503542,0.5
4.00845E-06,0.501503529,0.5
4.00855E-06,0.501503515,0.5
4.00865E-06,0.501503502,0.5
4.00875E-06,0.501503489,0.5
4.00885E-06,0.501503476,0.5
4.00895E-06,0.501503462,0.5
4.00905E-06,0.501503449,0.5
4.00915E-06,0.501503436,0.5
4.00925E-06,0.501503423,0.5
4.00935E-06,0.50150341,0.5
4.00945E-06,0.501503396,0.5
4.00955E-06,0.501503383,0.5
4.00965E-06,0.50150337,0.5
4.00975E-06,0.501503357,0.5
4.00985E-06,0.501503344,0.5
4.00995E-06,0.50150333,0.5
4.01005E-06,0.501503317,0.5
4.01015E-06,0.501503304,0.5
4.01025E-06,0.501503291,0.5
4.01035E-06,0.501503278,0.5
4.01045E-06,0.501503265,0.5
4.01055E-06,0.501503251,0.5
4.01065E-06,0.501503238,0.5
4.01075E-06,0.501503225,0.5
4.01085E-06,0.501503212,0.5
4.01095E-06,0.501503199,0.5
4.01105E-06,0.501503186,0.5
4.01115E-06,0.501503173,0.5
4.01125E-06,0.501503159,0.5
4.01135E-06,0.501503146,0.5
4.01145E-06,0.501503133,0.5
4.01155E-06,0.50150312,0.5
4.01165E-06,0.501503107,0.5
4.01175E-06,0.501503094,0.5
4.01185E-06,0.501503081,0.5
4.01195E-06,0.501503068,0.5
4.01205E-06,0.501503055,0.5
4.01215E-06,0.501503042,0.5
4.01225E-06,0.501503028,0.5
4.01235E-06,0.501503015,0.5
4.01245E-06,0.501503002,0.5
4.01255E-06,0.501502989,0.5
4.01265E-06,0.501502976,0.5
4.01275E-06,0.501502963,0.5
4.01285E-06,0.50150295,0.5
4.01295E-06,0.501502937,0.5
4.01305E-06,0.501502924,0.5
4.01315E-06,0.501502911,0.5
4.01325E-06,0.501502898,0.5
4.01335E-06,0.501502885,0.5
4.01345E-06,0.501502872,0.5
4.01355E-06,0.501502859,0.5
4.01365E-06,0.501502846,0.5
4.01375E-06,0.501502833,0.5
4.01385E-06,0.50150282,0.5
4.01395E-06,0.501502807,0.5
4.01405E-06,0.501502794,0.5
4.01415E-06,0.501502781,0.5
4.01425E-06,0.501502768,0.5
4.01435E-06,0.501502755,0.5
4.01445E-06,0.501502742,0.5
4.01455E-06,0.501502729,0.5
4.01465E-06,0.501502716,0.5
4.01475E-06,0.501502703,0.5
4.01485E-06,0.50150269,0.5
4.01495E-06,0.501502677,0.5
4.01505E-06,0.501502664,0.5
4.01515E-06,0.501502651,0.5
4.01525E-06,0.501502638,0.5
4.01535E-06,0.501502625,0.5
4.01545E-06,0.501502612,0.5
4.01555E-06,0.501502599,0.5
4.01565E-06,0.501502586,0.5
4.01575E-06,0.501502573,0.5
4.01585E-06,0.50150256,0.5
4.01595E-06,0.501502547,0.5
4.01605E-06,0.501502534,0.5
4.01615E-06,0.501502521,0.5
4.01625E-06,0.501502509,0.5
4.01635E-06,0.501502496,0.5
4.01645E-06,0.501502483,0.5
4.01655E-06,0.50150247,0.5
4.01665E-06,0.501502457,0.5
4.01675E-06,0.501502444,0.5
4.01685E-06,0.501502431,0.5
4.01695E-06,0.501502418,0.5
4.01705E-06,0.501502405,0.5
4.01715E-06,0.501502392,0.5
4.01725E-06,0.50150238,0.5
4.01735E-06,0.501502367,0.5
4.01745E-06,0.501502354,0.5
4.01755E-06,0.501502341,0.5
4.01765E-06,0.501502328,0.5
4.01775E-06,0.501502315,0.5
4.01785E-06,0.501502302,0.5
4.01795E-06,0.50150229,0.5
4.01805E-06,0.501502277,0.5
4.01815E-06,0.501502264,0.5
4.01825E-06,0.501502251,0.5
4.01835E-06,0.501502238,0.5
4.01845E-06,0.501502225,0.5
4.01855E-06,0.501502213,0.5
4.01865E-06,0.5015022,0.5
4.01875E-06,0.501502187,0.5
4.01885E-06,0.501502174,0.5
4.01895E-06,0.501502161,0.5
4.01905E-06,0.501502148,0.5
4.01915E-06,0.501502136,0.5
4.01925E-06,0.501502123,0.5
4.01935E-06,0.50150211,0.5
4.01945E-06,0.501502097,0.5
4.01955E-06,0.501502084,0.5
4.01965E-06,0.501502072,0.5
4.01975E-06,0.501502059,0.5
4.01985E-06,0.501502046,0.5
4.01995E-06,0.501502033,0.5
4.02005E-06,0.501502021,0.5
4.02015E-06,0.501502008,0.5
4.02025E-06,0.501501995,0.5
4.02035E-06,0.501501982,0.5
4.02045E-06,0.50150197,0.5
4.02055E-06,0.501501957,0.5
4.02065E-06,0.501501944,0.5
4.02075E-06,0.501501931,0.5
4.02085E-06,0.501501919,0.5
4.02095E-06,0.501501906,0.5
4.02105E-06,0.501501893,0.5
4.02115E-06,0.50150188,0.5
4.02125E-06,0.501501868,0.5
4.02135E-06,0.501501855,0.5
4.02145E-06,0.501501842,0.5
4.02155E-06,0.50150183,0.5
4.02165E-06,0.501501817,0.5
4.02175E-06,0.501501804,0.5
4.02185E-06,0.501501791,0.5
4.02195E-06,0.501501779,0.5
4.02205E-06,0.501501766,0.5
4.02215E-06,0.501501753,0.5
4.02225E-06,0.501501741,0.5
4.02235E-06,0.501501728,0.5
4.02245E-06,0.501501715,0.5
4.02255E-06,0.501501703,0.5
4.02265E-06,0.50150169,0.5
4.02275E-06,0.501501677,0.5
4.02285E-06,0.501501665,0.5
4.02295E-06,0.501501652,0.5
4.02305E-06,0.501501639,0.5
4.02315E-06,0.501501627,0.5
4.02325E-06,0.501501614,0.5
4.02335E-06,0.501501602,0.5
4.02345E-06,0.501501589,0.5
4.02355E-06,0.501501576,0.5
4.02365E-06,0.501501564,0.5
4.02375E-06,0.501501551,0.5
4.02385E-06,0.501501538,0.5
4.02395E-06,0.501501526,0.5
4.02405E-06,0.501501513,0.5
4.02415E-06,0.501501501,0.5
4.02425E-06,0.501501488,0.5
4.02435E-06,0.501501475,0.5
4.02445E-06,0.501501463,0.5
4.02455E-06,0.50150145,0.5
4.02465E-06,0.501501438,0.5
4.02475E-06,0.501501425,0.5
4.02485E-06,0.501501412,0.5
4.02495E-06,0.5015014,0.5
4.02505E-06,0.501501387,0.5
4.02515E-06,0.501501375,0.5
4.02525E-06,0.501501362,0.5
4.02535E-06,0.50150135,0.5
4.02545E-06,0.501501337,0.5
4.02555E-06,0.501501325,0.5
4.02565E-06,0.501501312,0.5
4.02575E-06,0.501501299,0.5
4.02585E-06,0.501501287,0.5
4.02595E-06,0.501501274,0.5
4.02605E-06,0.501501262,0.5
4.02615E-06,0.501501249,0.5
4.02625E-06,0.501501237,0.5
4.02635E-06,0.501501224,0.5
4.02645E-06,0.501501212,0.5
4.02655E-06,0.501501199,0.5
4.02665E-06,0.501501187,0.5
4.02675E-06,0.501501174,0.5
4.02685E-06,0.501501162,0.5
4.02695E-06,0.501501149,0.5
4.02705E-06,0.501501137,0.5
4.02715E-06,0.501501124,0.5
4.02725E-06,0.501501112,0.5
4.02735E-06,0.501501099,0.5
4.02745E-06,0.501501087,0.5
4.02755E-06,0.501501074,0.5
4.02765E-06,0.501501062,0.5
4.02775E-06,0.501501049,0.5
4.02785E-06,0.501501037,0.5
4.02795E-06,0.501501025,0.5
4.02805E-06,0.501501012,0.5
4.02815E-06,0.501501,0.5
4.02825E-06,0.501500987,0.5
4.02835E-06,0.501500975,0.5
4.02845E-06,0.501500962,0.5
4.02855E-06,0.50150095,0.5
4.02865E-06,0.501500938,0.5
4.02875E-06,0.501500925,0.5
4.02885E-06,0.501500913,0.5
4.02895E-06,0.5015009,0.5
4.02905E-06,0.501500888,0.5
4.02915E-06,0.501500875,0.5
4.02925E-06,0.501500863,0.5
4.02935E-06,0.501500851,0.5
4.02945E-06,0.501500838,0.5
4.02955E-06,0.501500826,0.5
4.02965E-06,0.501500813,0.5
4.02975E-06,0.501500801,0.5
4.02985E-06,0.501500789,0.5
4.02995E-06,0.501500776,0.5
4.03005E-06,0.501500764,0.5
4.03015E-06,0.501500752,0.5
4.03025E-06,0.501500739,0.5
4.03035E-06,0.501500727,0.5
4.03045E-06,0.501500714,0.5
4.03055E-06,0.501500702,0.5
4.03065E-06,0.50150069,0.5
4.03075E-06,0.501500677,0.5
4.03085E-06,0.501500665,0.5
